"date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"2016-08-02","9","998.0000","1002.8000","51.0000","1.7000","34.8000","56.0000","0.0000"
"2016-08-02","12","1000.1000","1004.9000","88.0000","2.3000","30.9000","70.0000","0.0000"
"2016-08-02","15","1003.1000","1007.9000","310.0000","3.1000","24.5000","94.0000","4.8000"
"2016-08-02","18","1002.5000","1007.3000","221.0000","1.8000","24.7000","96.0000","3.6000"
"2016-08-02","21","1001.5000","1006.3000","215.0000","2.7000","24.9000","95.0000","0.3000"
"2016-08-03","0","1003.2000","1008.1000","227.0000","0.7000","26.2000","89.0000","0.0000"
"2016-08-03","3","1003.9000","1008.8000","332.0000","1.8000","30.8000","70.0000","0.0000"
"2016-08-03","6","1002.4000","1007.2000","334.0000","2.7000","33.0000","62.0000","0.0000"
"2016-08-03","9","1001.8000","1006.6000","28.0000","1.7000","32.2000","63.0000","0.0000"
"2016-08-03","12","1003.2000","1008.1000","203.0000","3.8000","29.7000","75.0000","0.0000"
"2016-08-03","15","1004.2000","1009.1000","266.0000","1.8000","26.7000","86.0000","0.0000"
"2016-08-03","18","1002.8000","1007.6000","226.0000","1.8000","26.0000","85.0000","0.0000"
"2016-08-03","21","1003.5000","1008.3000","999017.0000","0.0000","25.6000","89.0000","0.0000"
"2016-08-04","0","1004.5000","1009.3000","223.0000","2.5000","28.4000","79.0000","0.0000"
"2016-08-04","3","1004.3000","1009.1000","207.0000","2.0000","31.7000","66.0000","0.0000"
"2016-08-04","6","1002.3000","1007.1000","302.0000","2.3000","34.8000","53.0000","0.0000"
"2016-08-04","9","1001.9000","1006.8000","177.0000","2.3000","28.1000","84.0000","0.7000"
"2016-08-04","12","1004.3000","1009.2000","242.0000","1.1000","26.4000","94.0000","1.4000"
"2016-08-04","15","1004.4000","1009.3000","207.0000","2.4000","25.5000","95.0000","0.0000"
"2016-08-04","18","1004.0000","1008.8000","206.0000","1.5000","25.2000","95.0000","0.0000"
"2016-08-04","21","1003.6000","1008.5000","273.0000","0.5000","24.9000","94.0000","0.0000"
"2016-08-05","0","1004.5000","1009.4000","200.0000","0.6000","27.1000","87.0000","0.0000"
"2016-08-05","3","1003.6000","1008.5000","280.0000","1.9000","31.5000","70.0000","0.0000"
"2016-08-05","6","1001.9000","1006.7000","88.0000","1.6000","33.7000","57.0000","0.0000"
"2016-08-05","9","1000.6000","1005.4000","999017.0000","0.0000","32.5000","64.0000","0.0000"
"2016-08-05","12","1002.0000","1006.8000","305.0000","2.9000","29.5000","76.0000","0.0000"
"2016-08-05","15","1002.6000","1007.4000","303.0000","1.9000","29.0000","79.0000","0.0000"
"2016-08-05","18","1001.5000","1006.3000","295.0000","2.4000","28.6000","83.0000","0.0000"
"2016-08-05","21","1001.1000","1005.9000","295.0000","1.9000","27.3000","89.0000","0.0000"
"2016-08-06","0","1001.4000","1006.2000","251.0000","0.9000","29.0000","82.0000","0.0000"
"2016-08-06","3","1000.8000","1005.6000","290.0000","1.7000","32.3000","65.0000","0.0000"
"2016-08-06","6","999.0000","1003.8000","999017.0000","0.0000","28.1000","88.0000","2.0000"
"2016-08-06","9","998.5000","1003.3000","96.0000","1.7000","30.3000","77.0000","0.0000"
"2016-08-06","12","999.2000","1004.0000","82.0000","1.6000","29.7000","81.0000","0.0000"
"2016-08-06","15","999.7000","1004.5000","103.0000","1.8000","28.6000","79.0000","0.0000"
"2016-08-06","18","998.7000","1003.5000","111.0000","1.4000","27.7000","81.0000","0.0000"
"2016-08-06","21","998.9000","1003.7000","110.0000","1.0000","26.9000","88.0000","0.0000"
"2016-08-07","0","999.6000","1004.4000","170.0000","2.9000","29.4000","73.0000","0.0000"
"2016-08-07","3","999.2000","1004.0000","109.0000","1.5000","33.5000","57.0000","0.0000"
"2016-08-07","6","997.7000","1002.5000","92.0000","3.9000","34.9000","53.0000","0.0000"
"2016-08-07","9","997.1000","1001.9000","78.0000","6.5000","32.7000","62.0000","0.0000"
"2016-08-07","12","998.9000","1003.7000","72.0000","3.3000","30.5000","69.0000","0.0000"
"2016-08-07","15","1000.0000","1004.8000","95.0000","4.0000","29.5000","66.0000","0.0000"
"2016-08-07","18","999.4000","1004.2000","85.0000","1.6000","27.8000","74.0000","0.0000"
"2016-08-07","21","999.6000","1004.4000","88.0000","1.9000","27.0000","80.0000","0.0000"
"2016-08-08","0","999.9000","1004.7000","67.0000","2.4000","30.1000","67.0000","0.0000"
"2016-08-08","3","1000.1000","1004.9000","107.0000","2.1000","32.7000","60.0000","0.0000"
"2016-08-08","6","998.3000","1003.1000","86.0000","4.1000","34.7000","50.0000","0.0000"
"2016-08-08","9","998.0000","1002.8000","63.0000","4.9000","32.7000","55.0000","0.0000"
"2016-08-08","12","999.7000","1004.5000","83.0000","1.9000","29.8000","75.0000","0.0000"
"2016-08-08","15","1000.5000","1005.3000","98.0000","4.1000","28.9000","75.0000","0.0000"
"2016-08-08","18","999.7000","1004.5000","112.0000","1.2000","28.1000","77.0000","0.0000"
"2016-08-08","21","999.8000","1004.6000","290.0000","1.1000","25.1000","95.0000","0.7000"
"2016-08-09","0","1000.6000","1005.5000","18.0000","1.0000","25.4000","95.0000","14.2000"
"2016-08-09","3","999.9000","1004.7000","292.0000","1.5000","27.4000","93.0000","2.4000"
"2016-08-09","6","998.4000","1003.2000","59.0000","2.0000","31.7000","70.0000","0.0000"
"2016-08-09","9","998.1000","1003.0000","59.0000","3.2000","28.6000","88.0000","2.7000"
"2016-08-09","12","999.7000","1004.6000","70.0000","1.3000","28.4000","89.0000","0.0000"
"2016-08-09","15","1000.7000","1005.6000","93.0000","2.1000","28.2000","89.0000","0.0000"
"2016-08-09","18","1000.0000","1004.8000","93.0000","1.3000","27.9000","91.0000","0.0000"
"2016-08-09","21","1000.4000","1005.2000","80.0000","1.6000","27.6000","91.0000","0.0000"
"2016-08-10","0","1001.5000","1006.3000","45.0000","1.8000","28.7000","86.0000","0.0000"
"2016-08-10","3","1001.2000","1006.0000","133.0000","1.9000","32.8000","66.0000","0.0000"
"2016-08-10","6","1000.0000","1004.8000","58.0000","3.2000","33.9000","62.0000","0.0000"
"2016-08-10","9","1000.0000","1004.8000","102.0000","4.5000","32.3000","73.0000","0.0000"
"2016-08-10","12","1001.4000","1006.2000","69.0000","1.7000","30.2000","84.0000","0.0000"
"2016-08-10","15","1002.6000","1007.4000","98.0000","1.8000","29.4000","82.0000","0.0000"
"2016-08-10","18","1002.1000","1006.9000","84.0000","1.4000","28.0000","86.0000","0.0000"
"2016-08-10","21","1002.4000","1007.2000","107.0000","0.8000","26.8000","92.0000","0.0000"
"2016-08-11","0","1003.7000","1008.5000","91.0000","2.1000","30.6000","75.0000","0.0000"
"2016-08-11","3","1003.6000","1008.4000","58.0000","3.6000","32.4000","64.0000","0.0000"
"2016-08-11","6","1001.5000","1006.3000","27.0000","3.6000","34.2000","58.0000","0.0000"
"2016-08-11","9","1001.4000","1006.2000","81.0000","3.4000","32.7000","63.0000","0.0000"
"2016-08-11","12","1002.2000","1007.0000","73.0000","3.0000","30.2000","79.0000","0.0000"
"2016-08-11","15","1002.7000","1007.5000","73.0000","2.3000","29.7000","82.0000","0.0000"
"2016-08-11","18","1001.7000","1006.5000","100.0000","1.0000","29.0000","85.0000","0.0000"
"2016-08-11","21","1001.8000","1006.6000","88.0000","1.5000","28.6000","88.0000","0.0000"
"2016-08-12","0","1002.3000","1007.1000","97.0000","2.2000","31.6000","73.0000","0.0000"
"2016-08-12","3","1001.6000","1006.4000","96.0000","1.8000","32.9000","64.0000","0.0000"
"2016-08-12","6","999.9000","1004.7000","50.0000","2.1000","34.2000","60.0000","0.0000"
"2016-08-12","9","998.8000","1003.6000","76.0000","5.3000","33.2000","69.0000","0.0000"
"2016-08-12","12","1000.0000","1004.8000","63.0000","3.0000","31.1000","76.0000","0.0000"
"2016-08-12","15","1000.6000","1005.4000","81.0000","1.5000","30.3000","74.0000","0.0000"
"2016-08-12","18","999.9000","1004.7000","244.0000","0.7000","28.4000","83.0000","0.0000"
"2016-08-12","21","1000.2000","1005.0000","84.0000","0.9000","27.6000","85.0000","0.0000"
"2016-08-13","0","1001.0000","1005.8000","77.0000","2.4000","31.9000","68.0000","0.0000"
"2016-08-13","3","1000.8000","1005.6000","138.0000","2.1000","33.5000","60.0000","0.0000"
"2016-08-13","6","998.7000","1003.5000","137.0000","1.4000","35.1000","58.0000","0.0000"
"2016-08-13","9","998.1000","1002.9000","89.0000","3.0000","33.3000","70.0000","0.0000"
"2016-08-13","12","999.1000","1003.9000","78.0000","2.7000","31.6000","75.0000","0.0000"
"2016-08-13","15","1000.0000","1004.8000","180.0000","1.9000","30.2000","79.0000","0.0000"
"2016-08-13","18","999.1000","1003.9000","124.0000","1.1000","29.2000","81.0000","0.0000"
"2016-08-13","21","999.5000","1004.3000","194.0000","1.2000","27.9000","85.0000","0.0000"
"2016-08-14","0","1000.4000","1005.2000","120.0000","1.2000","31.6000","68.0000","0.0000"
"2016-08-14","3","999.6000","1004.4000","40.0000","1.4000","33.7000","57.0000","0.0000"
"2016-08-14","6","998.1000","1002.9000","52.0000","3.4000","35.2000","51.0000","0.0000"
"2016-08-14","9","997.3000","1002.1000","107.0000","1.5000","35.3000","54.0000","0.0000"
"2016-08-14","12","999.1000","1003.9000","66.0000","2.3000","31.2000","74.0000","0.0000"
"2016-08-14","15","999.5000","1004.3000","50.0000","1.7000","30.7000","75.0000","0.0000"
"2016-08-14","18","997.9000","1002.7000","316.0000","1.0000","28.8000","82.0000","0.0000"
"2016-08-14","21","997.6000","1002.4000","222.0000","1.3000","27.6000","85.0000","0.0000"
"2016-08-15","0","998.8000","1003.6000","169.0000","2.0000","30.6000","74.0000","0.0000"
"2016-08-15","3","998.3000","1003.1000","176.0000","1.5000","34.0000","63.0000","0.0000"
"2016-08-15","6","996.4000","1001.2000","94.0000","1.5000","36.0000","52.0000","0.0000"
"2016-08-15","9","996.0000","1000.8000","74.0000","2.6000","35.4000","56.0000","0.0000"
"2016-08-15","12","997.6000","1002.4000","95.0000","2.4000","31.7000","73.0000","0.0000"
"2016-08-15","15","997.9000","1002.7000","60.0000","1.7000","30.8000","77.0000","0.0000"
"2016-08-15","18","997.0000","1001.8000","296.0000","1.9000","29.1000","84.0000","0.0000"
"2016-08-15","21","997.0000","1001.8000","285.0000","1.8000","28.3000","90.0000","0.0000"
"2016-08-16","0","998.2000","1003.0000","356.0000","2.0000","31.5000","74.0000","0.0000"
"2016-08-16","3","998.2000","1003.0000","5.0000","2.4000","33.2000","64.0000","0.0000"
"2016-08-16","6","996.7000","1001.5000","71.0000","3.0000","35.8000","47.0000","0.0000"
"2016-08-16","9","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000"
"2016-08-16","12","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000"
"2016-08-16","15","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000"
"2016-08-16","18","997.3000","1002.1000","57.0000","2.1000","29.5000","83.0000","0.0000"
"2016-08-16","21","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000"
"2016-08-17","0","998.2000","1003.0000","307.0000","1.3000","29.5000","84.0000","0.0000"
"2016-08-17","3","997.7000","1002.5000","321.0000","1.8000","33.3000","67.0000","0.0000"
"2016-08-17","6","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000"
"2016-08-17","9","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000"
"2016-08-17","12","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000"
"2016-08-17","15","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000"
"2016-08-17","18","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000"
"2016-08-17","21","996.9000","1001.7000","323.0000","1.6000","27.9000","86.0000","0.0000"
"2016-08-18","0","997.7000","1002.5000","184.0000","2.3000","30.6000","75.0000","0.0000"
"2016-08-18","3","997.4000","1002.2000","130.0000","2.3000","34.5000","56.0000","0.0000"
"2016-08-18","6","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000"
"2016-08-18","9","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000"
"2016-08-18","12","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000"
"2016-08-18","15","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000"
"2016-08-18","18","997.3000","1002.0000","210.0000","0.4000","29.9000","83.0000","0.0000"
"2016-08-18","21","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000"
"2016-08-19","0","998.5000","1003.3000","186.0000","2.0000","31.0000","80.0000","0.0000"
"2016-08-19","3","998.3000","1003.0000","255.0000","1.1000","35.4000","58.0000","0.0000"
"2016-08-19","6","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000"
"2016-08-19","9","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000"
"2016-08-19","12","998.1000","1002.9000","319.0000","1.3000","32.0000","68.0000","0.0000"
"2016-08-19","15","999.3000","1004.1000","335.0000","0.9000","30.4000","77.0000","0.0000"
"2016-08-19","18","998.9000","1003.6000","316.0000","0.9000","29.7000","76.0000","0.0000"
"2016-08-19","21","998.8000","1003.6000","334.0000","1.1000","28.6000","82.0000","0.0000"
"2016-08-20","0","999.5000","1004.3000","194.0000","1.9000","31.2000","72.0000","0.0000"
"2016-08-20","3","999.3000","1004.1000","291.0000","2.1000","35.6000","59.0000","0.0000"
"2016-08-20","6","996.9000","1001.6000","356.0000","2.6000","39.0000","43.0000","0.0000"
"2016-08-20","9","997.3000","1002.1000","338.0000","2.3000","31.5000","71.0000","0.0000"
"2016-08-20","12","998.6000","1003.4000","353.0000","3.7000","31.7000","67.0000","0.0000"
"2016-08-20","15","999.4000","1004.2000","312.0000","3.4000","29.5000","76.0000","0.0000"
"2016-08-20","18","998.3000","1003.0000","269.0000","0.7000","29.0000","78.0000","0.0000"
"2016-08-20","21","998.8000","1003.6000","321.0000","1.5000","28.1000","82.0000","0.0000"
"2016-08-21","0","999.8000","1004.6000","335.0000","2.2000","30.3000","75.0000","0.0000"
"2016-08-21","3","999.8000","1004.6000","318.0000","1.9000","32.8000","67.0000","0.0000"
"2016-08-21","6","998.4000","1003.2000","320.0000","2.0000","34.5000","61.0000","0.0000"
"2016-08-21","9","998.9000","1003.7000","348.0000","4.9000","27.0000","93.0000","27.2000"
"2016-08-21","12","1000.0000","1004.8000","30.0000","1.0000","27.6000","92.0000","0.0000"
"2016-08-21","15","1000.9000","1005.7000","321.0000","2.1000","27.3000","93.0000","0.0000"
"2016-08-21","18","1001.1000","1005.9000","340.0000","1.5000","27.3000","93.0000","0.0000"
"2016-08-21","21","1001.7000","1006.6000","327.0000","1.5000","27.2000","94.0000","0.0000"
"2016-08-22","0","1002.7000","1007.5000","46.0000","2.9000","29.9000","80.0000","0.0000"
"2016-08-22","3","1002.2000","1007.0000","83.0000","2.6000","33.8000","58.0000","0.0000"
"2016-08-22","6","1000.9000","1005.7000","97.0000","4.8000","34.2000","60.0000","0.0000"
"2016-08-22","9","1000.7000","1005.5000","81.0000","2.0000","34.0000","58.0000","0.0000"
"2016-08-22","12","1001.9000","1006.7000","101.0000","2.6000","31.2000","67.0000","0.0000"
"2016-08-22","15","1002.5000","1007.3000","90.0000","0.8000","29.8000","70.0000","0.0000"
"2016-08-22","18","1001.9000","1006.7000","239.0000","0.5000","28.1000","84.0000","0.0000"
"2016-08-22","21","1001.9000","1006.7000","35.0000","0.7000","28.0000","87.0000","0.0000"
"2016-08-23","0","1003.0000","1007.8000","7.0000","1.0000","30.1000","80.0000","0.0000"
"2016-08-23","3","1002.7000","1007.5000","264.0000","2.5000","30.9000","73.0000","0.0000"
"2016-08-23","6","1000.7000","1005.5000","289.0000","1.7000","32.9000","66.0000","0.0000"
"2016-08-23","9","999.3000","1004.1000","94.0000","1.2000","33.9000","54.0000","0.0000"
"2016-08-23","12","1000.4000","1005.2000","93.0000","3.4000","31.8000","66.0000","0.0000"
"2016-08-23","15","1000.9000","1005.7000","94.0000","3.2000","29.7000","71.0000","0.0000"
"2016-08-23","18","1000.2000","1005.0000","99.0000","1.9000","28.6000","79.0000","0.0000"
"2016-08-23","21","1000.6000","1005.4000","97.0000","1.4000","28.2000","77.0000","0.0000"
"2016-08-24","0","1001.4000","1006.2000","93.0000","1.6000","29.6000","73.0000","0.0000"
"2016-08-24","3","1000.8000","1005.6000","105.0000","1.9000","32.9000","60.0000","0.0000"
"2016-08-24","6","998.8000","1003.6000","160.0000","2.3000","34.6000","51.0000","0.0000"
"2016-08-24","9","998.3000","1003.1000","114.0000","2.7000","34.2000","48.0000","0.0000"
"2016-08-24","12","999.6000","1004.4000","88.0000","3.0000","31.3000","56.0000","0.0000"
"2016-08-24","15","1000.4000","1005.2000","109.0000","3.0000","28.6000","70.0000","0.0000"
"2016-08-24","18","999.7000","1004.5000","48.0000","1.5000","27.0000","76.0000","0.0000"
"2016-08-24","21","999.7000","1004.5000","342.0000","1.1000","26.2000","82.0000","0.0000"
"2016-08-25","0","1000.4000","1005.2000","86.0000","1.1000","29.8000","66.0000","0.0000"
"2016-08-25","3","999.7000","1004.5000","106.0000","1.6000","33.2000","51.0000","0.0000"
"2016-08-25","6","998.1000","1002.9000","62.0000","4.5000","35.2000","45.0000","0.0000"
"2016-08-25","9","997.4000","1002.2000","100.0000","2.7000","34.5000","42.0000","0.0000"
"2016-08-25","12","999.2000","1004.0000","107.0000","2.1000","31.9000","51.0000","0.0000"
"2016-08-25","15","1000.4000","1005.2000","61.0000","1.3000","29.9000","75.0000","0.0000"
"2016-08-25","18","1000.2000","1005.0000","69.0000","1.9000","29.5000","82.0000","0.0000"
"2016-08-25","21","1000.7000","1005.5000","44.0000","2.2000","28.7000","84.0000","0.0000"
"2016-08-26","0","1002.4000","1007.2000","59.0000","2.6000","30.4000","74.0000","0.0000"
"2016-08-26","3","1002.8000","1007.6000","317.0000","0.9000","27.8000","91.0000","14.6000"
"2016-08-26","6","1001.2000","1006.0000","9.0000","4.3000","34.4000","51.0000","0.0000"
"2016-08-26","9","1001.9000","1006.7000","359.0000","7.3000","30.9000","65.0000","0.0000"
"2016-08-26","12","1004.2000","1009.0000","10.0000","6.4000","28.2000","75.0000","0.0000"
"2016-08-26","15","1005.4000","1010.3000","336.0000","3.3000","26.3000","84.0000","0.0000"
"2016-08-26","18","1005.2000","1010.0000","357.0000","3.0000","25.8000","77.0000","0.0000"
"2016-08-26","21","1005.6000","1010.5000","338.0000","2.9000","24.7000","75.0000","0.0000"
"2016-08-27","0","1006.6000","1011.5000","0.0000","4.9000","24.9000","72.0000","0.0000"
"2016-08-27","3","1005.7000","1010.6000","348.0000","3.8000","27.9000","56.0000","0.0000"
"2016-08-27","6","1003.5000","1008.4000","310.0000","4.1000","29.3000","50.0000","0.0000"
"2016-08-27","9","1003.5000","1008.4000","338.0000","5.0000","29.3000","46.0000","0.0000"
"2016-08-27","12","1004.6000","1009.5000","354.0000","2.1000","26.9000","53.0000","0.0000"
"2016-08-27","15","1005.0000","1009.9000","338.0000","2.3000","26.0000","57.0000","0.0000"
"2016-08-27","18","1004.5000","1009.4000","359.0000","4.3000","24.4000","60.0000","0.0000"
"2016-08-27","21","1005.4000","1010.3000","317.0000","1.7000","22.3000","66.0000","0.0000"
"2016-08-28","0","1006.2000","1011.1000","320.0000","3.6000","24.2000","57.0000","0.0000"
"2016-08-28","3","1005.7000","1010.6000","359.0000","7.3000","28.9000","36.0000","0.0000"
"2016-08-28","6","1003.9000","1008.8000","4.0000","5.9000","31.0000","29.0000","0.0000"
"2016-08-28","9","1003.0000","1007.9000","353.0000","4.3000","30.5000","27.0000","0.0000"
"2016-08-28","12","1004.1000","1009.0000","321.0000","2.2000","26.3000","39.0000","0.0000"
"2016-08-28","15","1004.9000","1009.8000","324.0000","3.0000","23.9000","55.0000","0.0000"
"2016-08-28","18","1004.7000","1009.6000","312.0000","2.1000","22.8000","58.0000","0.0000"
"2016-08-28","21","1005.1000","1010.0000","295.0000","0.7000","20.6000","72.0000","0.0000"
"2016-08-29","0","1006.2000","1011.1000","172.0000","0.5000","24.4000","59.0000","0.0000"
"2016-08-29","3","1005.4000","1010.3000","310.0000","1.9000","28.6000","43.0000","0.0000"
"2016-08-29","6","1003.4000","1008.3000","333.0000","2.0000","30.1000","35.0000","0.0000"
"2016-08-29","9","1002.5000","1007.4000","26.0000","4.1000","30.0000","39.0000","0.0000"
"2016-08-29","12","1004.1000","1009.0000","29.0000","3.6000","27.4000","40.0000","0.0000"
"2016-08-29","15","1004.9000","1009.8000","319.0000","2.3000","24.4000","57.0000","0.0000"
"2016-08-29","18","1004.1000","1009.0000","292.0000","1.7000","22.5000","58.0000","0.0000"
"2016-08-29","21","1003.8000","1008.7000","241.0000","1.1000","20.1000","71.0000","0.0000"
"2016-08-30","0","1004.6000","1009.5000","209.0000","1.8000","24.2000","60.0000","0.0000"
"2016-08-30","3","1003.4000","1008.3000","333.0000","2.3000","28.3000","40.0000","0.0000"
"2016-08-30","6","1000.8000","1005.7000","341.0000","3.9000","30.9000","34.0000","0.0000"
"2016-08-30","9","1000.0000","1004.9000","335.0000","5.3000","30.6000","32.0000","0.0000"
"2016-08-30","12","1001.6000","1006.5000","349.0000","0.6000","26.0000","44.0000","0.0000"
"2016-08-30","15","1002.2000","1007.1000","204.0000","1.6000","23.4000","60.0000","0.0000"
"2016-08-30","18","1000.8000","1005.7000","215.0000","2.9000","23.0000","60.0000","0.0000"
"2016-08-30","21","1000.4000","1005.3000","233.0000","0.9000","20.8000","71.0000","0.0000"
"2016-08-31","0","1001.1000","1006.0000","203.0000","2.2000","24.6000","59.0000","0.0000"
"2016-08-31","3","999.8000","1004.7000","219.0000","4.0000","29.2000","41.0000","0.0000"
"2016-08-31","6","997.2000","1002.0000","219.0000","4.3000","32.4000","31.0000","0.0000"
"2016-08-31","9","996.1000","1001.0000","237.0000","1.8000","32.2000","34.0000","0.0000"
"2016-08-31","12","997.4000","1002.3000","244.0000","2.0000","27.9000","48.0000","0.0000"
"2016-08-31","15","998.3000","1003.1000","274.0000","2.4000","27.7000","49.0000","0.0000"
"2016-08-31","18","997.8000","1002.6000","249.0000","1.7000","25.4000","60.0000","0.0000"
"2016-08-31","21","997.1000","1001.9000","233.0000","1.9000","24.2000","65.0000","0.0000"
"2016-09-11","0","1008.5000","1013.4000","44.0000","1.3000","23.3000","72.0000","0.4000"
"2016-09-11","3","1009.3000","1014.3000","123.0000","2.2000","22.2000","82.0000","0.2000"
"2016-09-11","6","1008.6000","1013.6000","174.0000","2.8000","22.2000","73.0000","0.0000"
"2016-09-11","9","1007.8000","1012.8000","149.0000","1.9000","21.1000","85.0000","0.3000"
"2016-09-11","12","1009.9000","1014.9000","337.0000","1.8000","20.0000","93.0000","0.1000"
"2016-09-11","15","1010.5000","1015.5000","295.0000","1.8000","20.0000","94.0000","0.0000"
"2016-09-11","18","1010.2000","1015.2000","322.0000","1.8000","19.6000","95.0000","0.0000"
"2016-09-11","21","1010.8000","1015.8000","323.0000","2.0000","19.3000","96.0000","0.0000"
"2016-09-12","0","1012.1000","1017.1000","330.0000","1.8000","21.1000","89.0000","0.0000"
"2016-09-12","3","1011.5000","1016.5000","202.0000","0.8000","25.8000","65.0000","0.0000"
"2016-09-12","6","1009.8000","1014.8000","325.0000","1.0000","28.0000","56.0000","0.0000"
"2016-09-12","9","1010.1000","1015.1000","112.0000","1.9000","27.9000","55.0000","0.0000"
"2016-09-12","12","1012.3000","1017.3000","103.0000","2.6000","25.3000","72.0000","0.0000"
"2016-09-12","15","1012.4000","1017.4000","96.0000","0.4000","23.4000","81.0000","0.0000"
"2016-09-12","18","1011.9000","1016.9000","320.0000","2.0000","22.0000","87.0000","0.0000"
"2016-09-12","21","1012.1000","1017.1000","332.0000","1.8000","22.3000","90.0000","0.0000"
"2016-09-13","0","1012.6000","1017.6000","48.0000","2.3000","24.3000","79.0000","0.0000"
"2016-09-13","3","1012.5000","1017.5000","30.0000","3.8000","27.2000","64.0000","0.0000"
"2016-09-13","6","1011.4000","1016.4000","66.0000","2.4000","25.8000","68.0000","0.0000"
"2016-09-13","9","1011.6000","1016.6000","218.0000","1.0000","23.7000","88.0000","0.4000"
"2016-09-13","12","1012.6000","1017.6000","181.0000","2.0000","23.0000","93.0000","0.1000"
"2016-09-13","15","1013.2000","1018.2000","227.0000","1.6000","19.9000","95.0000","2.5000"
"2016-09-13","18","1011.3000","1016.3000","331.0000","1.6000","19.8000","95.0000","0.0000"
"2016-09-13","21","1010.9000","1015.9000","352.0000","1.5000","20.1000","97.0000","9.4000"
